                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.52576,                0.25859,                0.88033,                0.99821,                0.99916,                0.99431,                0.92416,                 0.4206,                0.16856,                0.84343,               0.003565,               0.003565,               0.003565
                     68,                 0.5235,                0.25608,                0.87898,                 0.9982,                0.99916,                0.99432,                0.92476,                0.42027,                0.16833,                0.84326,               0.003466,               0.003466,               0.003466
                     69,                 0.5222,                0.25668,                0.88028,                0.99853,                0.99883,                0.99432,                0.92477,                0.41986,                0.16833,                0.84315,               0.003367,               0.003367,               0.003367
                     70,                0.51668,                0.25402,                0.87768,                0.99855,                0.99883,                0.99431,                0.92518,                0.41945,                0.16778,                0.84294,               0.003268,               0.003268,               0.003268
                     71,                0.51572,                0.25181,                0.87539,                0.99855,                0.99883,                0.99432,                0.92507,                0.41913,                0.16762,                0.84283,               0.003169,               0.003169,               0.003169
                     72,                0.51405,                0.25045,                0.87623,                0.99854,                0.99883,                0.99432,                0.92564,                0.41858,                0.16763,                0.84266,                0.00307,                0.00307,                0.00307
                     73,                0.51647,                0.24987,                0.87778,                0.99863,                0.99893,                0.99433,                0.92599,                0.41822,                0.16738,                0.84251,               0.002971,               0.002971,               0.002971
                     74,                0.51124,                0.24855,                0.87537,                0.99863,                0.99893,                0.99416,                0.92598,                0.41776,                0.16698,                0.84234,               0.002872,               0.002872,               0.002872
                     75,                0.50903,                0.24644,                0.87545,                0.99854,                0.99883,                0.99432,                0.92612,                0.41739,                 0.1666,                 0.8422,               0.002773,               0.002773,               0.002773
                     76,                0.50531,                0.24434,                0.87237,                0.99862,                0.99894,                0.99428,                0.92652,                0.41708,                0.16611,                  0.842,               0.002674,               0.002674,               0.002674
                     77,                0.50632,                0.24387,                 0.8745,                0.99862,                0.99895,                0.99432,                 0.9269,                 0.4167,                0.16582,                0.84191,               0.002575,               0.002575,               0.002575
                     78,                0.50519,                0.24339,                0.87325,                0.99862,                0.99895,                0.99433,                0.92655,                0.41653,                0.16559,                0.84181,               0.002476,               0.002476,               0.002476
                     79,                0.50516,                 0.2423,                0.87268,                0.99863,                0.99895,                0.99432,                0.92715,                0.41613,                0.16527,                0.84165,               0.002377,               0.002377,               0.002377
                     80,                0.50358,                0.24041,                0.87252,                0.99863,                0.99895,                0.99431,                 0.9269,                 0.4158,                0.16483,                0.84151,               0.002278,               0.002278,               0.002278
                     81,                0.50017,                0.24041,                0.87201,                0.99863,                0.99896,                0.99432,                0.92724,                0.41543,                0.16473,                0.84132,               0.002179,               0.002179,               0.002179
                     82,                 0.4984,                0.23855,                0.87076,                0.99863,                0.99896,                0.99433,                0.92702,                0.41513,                0.16447,                0.84117,                0.00208,                0.00208,                0.00208
                     83,                0.49634,                0.23549,                0.87018,                0.99863,                0.99897,                0.99433,                0.92807,                0.41484,                 0.1641,                0.84099,               0.001981,               0.001981,               0.001981
                     84,                0.49461,                0.23501,                0.87007,                0.99863,                0.99897,                0.99433,                0.92762,                0.41458,                0.16387,                0.84076,               0.001882,               0.001882,               0.001882
                     85,                0.49656,                0.23512,                0.87181,                0.99863,                0.99899,                0.99432,                0.92805,                0.41422,                0.16395,                 0.8406,               0.001783,               0.001783,               0.001783
                     86,                0.49062,                0.23115,                0.86949,                0.99863,                0.99899,                0.99433,                0.92834,                0.41387,                0.16342,                0.84041,               0.001684,               0.001684,               0.001684
                     87,                0.48752,                0.23092,                0.86801,                0.99863,                  0.999,                0.99433,                 0.9285,                0.41347,                0.16313,                0.84023,               0.001585,               0.001585,               0.001585
                     88,                0.48857,                 0.2294,                0.86814,                0.99863,                  0.999,                0.99433,                0.92927,                0.41324,                0.16266,                0.84003,               0.001486,               0.001486,               0.001486
                     89,                 0.4865,                0.22955,                 0.8672,                0.99862,                  0.999,                0.99433,                0.92906,                0.41283,                0.16243,                0.83985,               0.001387,               0.001387,               0.001387
                     90,                0.48521,                0.22625,                0.86772,                0.99861,                  0.999,                0.99433,                0.92887,                0.41245,                0.16247,                0.83969,               0.001288,               0.001288,               0.001288
                     91,                0.43492,                0.19193,                 0.8414,                 0.9986,                  0.999,                0.99433,                0.92884,                0.41207,                0.16242,                 0.8395,               0.001189,               0.001189,               0.001189
                     92,                0.43299,                0.19121,                0.83961,                 0.9986,                  0.999,                0.99434,                0.92947,                0.41175,                 0.1623,                0.83931,                0.00109,                0.00109,                0.00109
                     93,                0.42969,                0.18976,                0.84066,                0.99859,                  0.999,                0.99433,                0.92998,                0.41149,                0.16193,                0.83913,               0.000991,               0.000991,               0.000991
                     94,                0.42581,                0.18673,                0.83586,                0.99859,                  0.999,                0.99435,                0.92993,                0.41116,                0.16187,                0.83892,               0.000892,               0.000892,               0.000892
                     95,                 0.4213,                0.18492,                0.83444,                 0.9986,                  0.999,                0.99435,                0.93027,                0.41075,                0.16164,                0.83867,               0.000793,               0.000793,               0.000793
                     96,                0.42106,                0.18296,                0.83421,                0.99861,                  0.999,                0.99435,                 0.9302,                0.41034,                0.16161,                0.83843,               0.000694,               0.000694,               0.000694
                     97,                0.41726,                0.18117,                0.83414,                0.99862,                  0.999,                0.99435,                0.93063,                0.40992,                0.16175,                0.83827,               0.000595,               0.000595,               0.000595
                     98,                0.41544,                0.17783,                0.83428,                0.99862,                  0.999,                0.99436,                0.93039,                0.40971,                0.16185,                0.83804,               0.000496,               0.000496,               0.000496
                     99,                0.41217,                0.17631,                0.83113,                0.99851,                0.99913,                0.99437,                 0.9307,                0.40931,                0.16162,                0.83786,               0.000397,               0.000397,               0.000397
                    100,                0.40983,                0.17334,                0.83077,                0.99851,                0.99912,                0.99437,                0.93083,                0.40897,                0.16113,                 0.8376,               0.000298,               0.000298,               0.000298
