                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    166,                0.83371,                 0.3174,                 0.9627,                0.99827,                0.99716,                0.99451,                 0.8429,                 0.7973,                0.24276,                0.94264,               0.004588,               0.004588,               0.004588
                    167,                0.82728,                0.31417,                0.95797,                0.99832,                0.99716,                0.99451,                0.84278,                0.79745,                0.24261,                0.94237,               0.004555,               0.004555,               0.004555
                    168,                0.83351,                0.31516,                0.96182,                0.99857,                0.99717,                0.99452,                 0.8432,                0.79797,                0.24261,                0.94242,               0.004522,               0.004522,               0.004522
                    169,                0.83161,                0.31468,                0.95954,                0.99869,                 0.9972,                0.99452,                0.84252,                0.79741,                0.24265,                0.94182,               0.004489,               0.004489,               0.004489
                    170,                0.83452,                0.31409,                0.95898,                0.99866,                0.99724,                0.99452,                0.84238,                0.79741,                0.24293,                0.94174,               0.004456,               0.004456,               0.004456
                    171,                0.83053,                0.31281,                0.95922,                0.99876,                0.99721,                0.99452,                0.84228,                0.79742,                0.24294,                0.94159,               0.004423,               0.004423,               0.004423
                    172,                0.83101,                0.31574,                 0.9618,                0.99878,                0.99721,                0.99452,                0.84211,                0.79756,                0.24285,                0.94145,                0.00439,                0.00439,                0.00439
                    173,                0.82852,                0.31354,                 0.9664,                0.99876,                0.99723,                0.99451,                0.84261,                0.79739,                0.24268,                0.94141,               0.004357,               0.004357,               0.004357
                    174,                0.83212,                0.31516,                0.96415,                0.99874,                0.99726,                0.99451,                0.84229,                 0.7973,                0.24265,                0.94135,               0.004324,               0.004324,               0.004324
                    175,                0.82966,                0.31435,                0.96001,                0.99873,                0.99729,                0.99451,                0.84257,                 0.7973,                 0.2424,                0.94119,               0.004291,               0.004291,               0.004291
                    176,                0.83043,                0.31228,                0.95778,                0.99868,                0.99731,                0.99449,                0.84313,                0.79702,                0.24249,                0.94092,               0.004258,               0.004258,               0.004258
                    177,                0.82946,                0.31246,                0.96622,                0.99857,                0.99726,                0.99447,                0.84253,                0.79708,                0.24249,                0.94103,               0.004225,               0.004225,               0.004225
                    178,                0.83042,                0.31457,                0.96155,                0.99846,                0.99718,                0.99452,                0.84261,                 0.7974,                0.24276,                0.94091,               0.004192,               0.004192,               0.004192
                    179,                0.82753,                0.31102,                0.95614,                0.99866,                0.99713,                0.99453,                0.84253,                 0.7977,                0.24282,                0.94087,               0.004159,               0.004159,               0.004159
                    180,                0.82708,                0.31175,                0.95622,                0.99873,                0.99702,                0.99452,                0.84259,                0.79769,                0.24305,                0.94067,               0.004126,               0.004126,               0.004126
                    181,                 0.8286,                0.31016,                0.96014,                 0.9988,                0.99687,                0.99453,                0.84232,                0.79761,                0.24323,                0.94048,               0.004093,               0.004093,               0.004093
                    182,                0.83238,                 0.3124,                0.95476,                0.99882,                0.99682,                0.99453,                0.84158,                0.79765,                0.24321,                 0.9404,                0.00406,                0.00406,                0.00406
                    183,                0.82892,                0.31075,                0.95774,                0.99704,                0.99865,                0.99453,                0.84205,                0.79798,                0.24362,                0.94028,               0.004027,               0.004027,               0.004027
                    184,                0.82768,                0.31048,                0.95726,                  0.999,                0.99672,                0.99453,                0.84224,                0.79804,                0.24358,                0.94016,               0.003994,               0.003994,               0.003994
                    185,                0.82546,                0.30987,                0.95671,                  0.999,                0.99665,                0.99453,                0.84185,                0.79828,                0.24356,                0.94004,               0.003961,               0.003961,               0.003961
                    186,                0.82576,                0.31034,                0.95758,                0.99863,                0.99668,                0.99452,                0.84214,                0.79836,                0.24323,                0.94004,               0.003928,               0.003928,               0.003928
                    187,                0.82763,                0.30918,                0.96051,                0.99862,                0.99667,                0.99453,                0.84194,                0.79843,                0.24314,                0.94003,               0.003895,               0.003895,               0.003895
                    188,                0.82798,                0.31311,                0.96923,                0.99862,                0.99666,                0.99453,                0.84189,                 0.7982,                0.24298,                0.94022,               0.003862,               0.003862,               0.003862
                    189,                0.82377,                0.31088,                0.96784,                0.99864,                0.99666,                0.99453,                0.84221,                0.79815,                0.24261,                0.94045,               0.003829,               0.003829,               0.003829
                    190,                0.82493,                 0.3095,                0.96391,                0.99867,                0.99632,                0.99453,                0.84219,                0.79811,                0.24253,                0.94078,               0.003796,               0.003796,               0.003796
                    191,                0.82869,                0.31034,                0.96545,                0.99876,                0.99629,                0.99453,                0.84153,                0.79831,                0.24271,                0.94099,               0.003763,               0.003763,               0.003763
                    192,                0.82725,                0.31072,                 0.9664,                0.99844,                0.99645,                0.99452,                0.84129,                0.79824,                0.24247,                0.94099,                0.00373,                0.00373,                0.00373
                    193,                 0.8259,                0.31079,                0.96407,                0.99834,                0.99642,                0.99452,                0.84177,                0.79808,                0.24233,                0.94112,               0.003697,               0.003697,               0.003697
                    194,                0.82701,                0.30744,                0.96576,                0.99834,                 0.9964,                0.99452,                0.84169,                0.79811,                0.24214,                0.94139,               0.003664,               0.003664,               0.003664
                    195,                0.82914,                0.30998,                0.97254,                0.99833,                0.99644,                0.99452,                0.84164,                0.79827,                0.24187,                0.94179,               0.003631,               0.003631,               0.003631
                    196,                0.82825,                0.30724,                0.96697,                0.99833,                0.99625,                0.99452,                0.84138,                0.79849,                0.24224,                0.94198,               0.003598,               0.003598,               0.003598
                    197,                0.82222,                0.30681,                  0.968,                0.99846,                0.99623,                0.99452,                0.84197,                0.79836,                0.24242,                 0.9422,               0.003565,               0.003565,               0.003565
                    198,                0.82267,                0.30643,                0.95934,                0.99833,                0.99622,                0.99452,                0.84193,                0.79849,                0.24281,                0.94222,               0.003532,               0.003532,               0.003532
                    199,                0.82242,                0.30577,                0.96251,                0.99846,                0.99607,                0.99452,                0.84192,                0.79874,                0.24293,                0.94217,               0.003499,               0.003499,               0.003499
                    200,                0.82309,                0.30534,                0.95953,                 0.9983,                0.99603,                0.99452,                0.84138,                0.79872,                0.24266,                0.94216,               0.003466,               0.003466,               0.003466
                    201,                0.82095,                 0.3062,                0.96258,                0.99827,                0.99603,                0.99452,                0.84171,                0.79855,                0.24257,                0.94211,               0.003433,               0.003433,               0.003433
                    202,                0.82155,                0.30683,                0.96733,                 0.9984,                0.99601,                0.99452,                0.84131,                0.79868,                0.24257,                 0.9423,                 0.0034,                 0.0034,                 0.0034
                    203,                0.82372,                0.30681,                0.96683,                0.99832,                  0.996,                0.99452,                0.84221,                0.79879,                0.24258,                0.94258,               0.003367,               0.003367,               0.003367
                    204,                0.82134,                0.30492,                0.96617,                0.99832,                0.99598,                0.99451,                0.84167,                0.79868,                0.24256,                0.94268,               0.003334,               0.003334,               0.003334
                    205,                0.82472,                0.30609,                0.96659,                0.99849,                0.99598,                0.99453,                0.84167,                0.79864,                0.24239,                0.94279,               0.003301,               0.003301,               0.003301
                    206,                0.82127,                 0.3066,                0.97368,                0.99831,                0.99597,                0.99453,                0.84161,                0.79867,                0.24253,                 0.9431,               0.003268,               0.003268,               0.003268
                    207,                 0.8236,                0.30496,                0.96435,                0.99845,                0.99596,                0.99453,                 0.8412,                0.79895,                0.24254,                0.94338,               0.003235,               0.003235,               0.003235
                    208,                0.81913,                0.30469,                0.96575,                0.99629,                0.99822,                0.99453,                0.84156,                0.79889,                0.24232,                0.94347,               0.003202,               0.003202,               0.003202
                    209,                0.82238,                0.30422,                0.96147,                0.99614,                0.99864,                0.99454,                 0.8416,                0.79899,                0.24213,                0.94355,               0.003169,               0.003169,               0.003169
                    210,                0.82105,                0.30305,                0.95525,                0.99625,                0.99862,                0.99453,                0.84158,                0.79895,                0.24195,                 0.9433,               0.003136,               0.003136,               0.003136
                    211,                0.81976,                0.30328,                 0.9569,                0.99622,                0.99863,                0.99453,                 0.8414,                0.79902,                0.24224,                0.94303,               0.003103,               0.003103,               0.003103
                    212,                0.82132,                0.30456,                0.96667,                 0.9962,                0.99883,                0.99452,                0.84125,                0.79907,                0.24182,                0.94321,                0.00307,                0.00307,                0.00307
                    213,                0.81876,                0.30485,                0.96808,                0.99615,                  0.999,                0.99453,                 0.8411,                0.79922,                0.24172,                0.94335,               0.003037,               0.003037,               0.003037
                    214,                0.81596,                0.30305,                0.96455,                0.99615,                  0.999,                0.99453,                0.84117,                 0.7994,                0.24166,                0.94337,               0.003004,               0.003004,               0.003004
                    215,                0.81793,                0.30161,                0.96391,                0.99635,                0.99875,                0.99454,                0.84063,                 0.7994,                0.24174,                0.94341,               0.002971,               0.002971,               0.002971
                    216,                 0.8209,                 0.3044,                0.97366,                0.99648,                0.99867,                0.99453,                0.84021,                0.79923,                0.24204,                0.94358,               0.002938,               0.002938,               0.002938
                    217,                0.81788,                0.30317,                0.96773,                0.99702,                0.99827,                0.99453,                 0.8403,                0.79944,                 0.2421,                0.94378,               0.002905,               0.002905,               0.002905
                    218,                0.81583,                0.30128,                0.96395,                 0.9975,                0.99789,                0.99453,                0.84044,                0.79913,                0.24154,                0.94381,               0.002872,               0.002872,               0.002872
                    219,                0.81829,                0.30278,                 0.9713,                0.99824,                0.99766,                0.99453,                0.84078,                0.79905,                0.24153,                0.94413,               0.002839,               0.002839,               0.002839
                    220,                0.81653,                0.30392,                0.97389,                0.99833,                 0.9979,                0.99453,                0.84051,                0.79925,                0.24152,                 0.9443,               0.002806,               0.002806,               0.002806
                    221,                0.82014,                0.30114,                0.96431,                0.99827,                0.99787,                0.99453,                 0.8409,                0.79948,                0.24149,                0.94438,               0.002773,               0.002773,               0.002773
                    222,                0.81723,                0.30237,                 0.9628,                0.99808,                0.99776,                0.99453,                0.84117,                0.79944,                0.24161,                0.94431,                0.00274,                0.00274,                0.00274
                    223,                0.81748,                0.29952,                0.95997,                0.99799,                0.99773,                0.99453,                0.84062,                0.79911,                0.24136,                0.94397,               0.002707,               0.002707,               0.002707
                    224,                0.81269,                0.30166,                0.95995,                0.99799,                0.99776,                0.99452,                0.84053,                0.79915,                0.24121,                0.94397,               0.002674,               0.002674,               0.002674
                    225,                0.81661,                0.30006,                0.95693,                0.99794,                0.99802,                0.99452,                0.84069,                0.79894,                0.24117,                0.94372,               0.002641,               0.002641,               0.002641
                    226,                0.81606,                0.29883,                0.95536,                0.99767,                0.99809,                0.99453,                0.84068,                0.79902,                0.24138,                0.94356,               0.002608,               0.002608,               0.002608
                    227,                0.81705,                0.29881,                 0.9557,                0.99764,                0.99854,                0.99451,                 0.8404,                0.79903,                0.24103,                0.94335,               0.002575,               0.002575,               0.002575
                    228,                0.81363,                0.29696,                0.95162,                0.99766,                0.99857,                0.99452,                0.83974,                0.79902,                0.24105,                0.94299,               0.002542,               0.002542,               0.002542
                    229,                0.81478,                0.29817,                0.96117,                0.99799,                0.99835,                0.99452,                0.84066,                0.79891,                0.24099,                 0.9428,               0.002509,               0.002509,               0.002509
                    230,                0.81408,                0.29827,                0.95998,                0.99758,                0.99817,                0.99451,                0.84075,                0.79909,                0.24124,                 0.9427,               0.002476,               0.002476,               0.002476
                    231,                0.81417,                0.29707,                0.95851,                0.99763,                0.99766,                0.99451,                0.84069,                0.79884,                0.24082,                0.94248,               0.002443,               0.002443,               0.002443
                    232,                 0.8119,                 0.2955,                0.95504,                0.99764,                0.99766,                0.99437,                0.84044,                0.79922,                0.24101,                0.94225,                0.00241,                0.00241,                0.00241
                    233,                 0.8142,                0.29578,                0.95496,                0.99763,                 0.9977,                0.99441,                0.84037,                0.79914,                0.24065,                0.94199,               0.002377,               0.002377,               0.002377
                    234,                0.81134,                0.29498,                0.95556,                0.99758,                0.99769,                0.99447,                0.84092,                0.79909,                0.24054,                0.94197,               0.002344,               0.002344,               0.002344
                    235,                0.80946,                0.29305,                0.95338,                0.99746,                0.99758,                0.99447,                0.84075,                 0.7991,                0.24047,                0.94186,               0.002311,               0.002311,               0.002311
                    236,                0.81309,                0.29542,                0.96133,                0.99797,                0.99683,                0.99447,                0.84044,                0.79909,                0.24063,                0.94196,               0.002278,               0.002278,               0.002278
                    237,                0.81308,                0.29514,                0.96061,                0.99781,                0.99678,                0.99448,                0.84052,                0.79891,                0.24058,                 0.9419,               0.002245,               0.002245,               0.002245
                    238,                 0.8096,                0.29589,                0.96069,                0.99762,                0.99695,                0.99448,                0.84063,                0.79875,                0.24038,                0.94178,               0.002212,               0.002212,               0.002212
                    239,                0.81111,                 0.2943,                0.95944,                0.99763,                0.99702,                0.99448,                0.84049,                0.79871,                0.24015,                0.94169,               0.002179,               0.002179,               0.002179
                    240,                0.80935,                0.29442,                0.96041,                0.99645,                0.99827,                0.99448,                0.84046,                0.79868,                0.23994,                0.94162,               0.002146,               0.002146,               0.002146
                    241,                0.80662,                0.29322,                0.96389,                0.99723,                0.99774,                0.99448,                 0.8407,                0.79842,                0.24019,                0.94176,               0.002113,               0.002113,               0.002113
                    242,                 0.8029,                0.29186,                0.96421,                0.99721,                0.99767,                0.99448,                0.84091,                0.79835,                0.24037,                0.94194,                0.00208,                0.00208,                0.00208
                    243,                 0.8043,                0.29156,                 0.9545,                 0.9972,                 0.9977,                0.99448,                0.84078,                0.79833,                0.23988,                0.94181,               0.002047,               0.002047,               0.002047
                    244,                0.80765,                0.29189,                0.95521,                0.99724,                0.99771,                0.99449,                0.84091,                0.79822,                0.23966,                0.94168,               0.002014,               0.002014,               0.002014
                    245,                  0.807,                0.29101,                 0.9572,                0.99767,                0.99707,                 0.9945,                0.84051,                0.79801,                0.23973,                0.94161,               0.001981,               0.001981,               0.001981
                    246,                0.80695,                0.29239,                 0.9619,                0.99786,                0.99693,                0.99449,                0.84074,                0.79796,                0.23977,                0.94156,               0.001948,               0.001948,               0.001948
                    247,                0.80714,                0.29199,                0.96535,                 0.9979,                0.99694,                0.99449,                0.84039,                0.79822,                0.23986,                0.94176,               0.001915,               0.001915,               0.001915
                    248,                0.80478,                0.29019,                0.95846,                0.99774,                0.99694,                0.99449,                0.84093,                0.79839,                 0.2398,                0.94185,               0.001882,               0.001882,               0.001882
                    249,                0.80378,                0.29127,                0.96377,                 0.9968,                0.99793,                0.99449,                0.84073,                0.79841,                0.23975,                0.94225,               0.001849,               0.001849,               0.001849
                    250,                0.80263,                0.29147,                 0.9629,                0.99651,                0.99821,                0.99449,                0.84055,                0.79857,                0.23991,                0.94234,               0.001816,               0.001816,               0.001816
                    251,                0.80243,                0.29044,                0.95685,                0.99651,                0.99824,                0.99449,                0.84084,                0.79862,                 0.2402,                 0.9423,               0.001783,               0.001783,               0.001783
                    252,                0.80209,                0.29052,                0.95507,                0.99666,                0.99822,                0.99449,                0.84106,                0.79874,                   0.24,                0.94219,                0.00175,                0.00175,                0.00175
                    253,                0.79675,                0.28749,                0.95654,                0.99666,                0.99813,                0.99449,                0.84067,                0.79894,                0.24015,                0.94209,               0.001717,               0.001717,               0.001717
                    254,                0.80261,                0.28801,                0.96208,                0.99734,                0.99699,                0.99449,                0.84039,                0.79895,                0.24008,                0.94216,               0.001684,               0.001684,               0.001684
                    255,                0.79999,                0.28747,                0.95941,                 0.9973,                0.99717,                0.99449,                0.84019,                0.79921,                0.24023,                0.94219,               0.001651,               0.001651,               0.001651
                    256,                0.79841,                0.28549,                0.95396,                0.99727,                0.99718,                0.99449,                0.84027,                0.79937,                0.24041,                0.94194,               0.001618,               0.001618,               0.001618
                    257,                0.79892,                0.28521,                0.95094,                0.99726,                0.99713,                0.99449,                0.83971,                0.79913,                0.24064,                0.94174,               0.001585,               0.001585,               0.001585
                    258,                0.79896,                0.28643,                0.94971,                0.99731,                0.99691,                0.99449,                0.84073,                0.79936,                0.24041,                0.94171,               0.001552,               0.001552,               0.001552
                    259,                0.79802,                0.28565,                0.94928,                0.99752,                0.99686,                0.99449,                0.83994,                0.79955,                0.24046,                0.94144,               0.001519,               0.001519,               0.001519
                    260,                0.79964,                0.28378,                0.95426,                0.99764,                0.99687,                0.99449,                0.84012,                0.79979,                0.24076,                0.94141,               0.001486,               0.001486,               0.001486
                    261,                0.79686,                 0.2842,                0.95536,                0.99767,                0.99662,                0.99449,                0.84057,                    0.8,                0.24071,                0.94131,               0.001453,               0.001453,               0.001453
                    262,                0.79613,                0.28199,                0.95313,                 0.9976,                0.99639,                0.99449,                0.84029,                0.80022,                0.24126,                0.94127,                0.00142,                0.00142,                0.00142
                    263,                0.79365,                0.28216,                0.95266,                0.99541,                0.99899,                 0.9945,                0.83964,                0.80035,                0.24119,                0.94133,               0.001387,               0.001387,               0.001387
                    264,                0.79569,                0.28293,                0.95348,                0.99544,                  0.999,                 0.9945,                0.84016,                0.80061,                0.24126,                0.94142,               0.001354,               0.001354,               0.001354
                    265,                0.79523,                0.28287,                0.95893,                0.99541,                0.99891,                 0.9945,                0.84006,                  0.801,                 0.2412,                0.94175,               0.001321,               0.001321,               0.001321
                    266,                0.79356,                0.28289,                0.95989,                0.99569,                 0.9984,                 0.9945,                0.83958,                0.80119,                0.24144,                0.94189,               0.001288,               0.001288,               0.001288
                    267,                0.79324,                 0.2824,                0.96235,                0.99593,                0.99826,                 0.9945,                0.83992,                0.80147,                0.24174,                0.94243,               0.001255,               0.001255,               0.001255
                    268,                0.79204,                0.28047,                0.95628,                  0.996,                0.99814,                 0.9945,                0.83988,                0.80167,                0.24157,                0.94258,               0.001222,               0.001222,               0.001222
