                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.84312,                0.32776,                0.96384,                0.99894,                0.99697,                0.99453,                0.83973,                 0.8036,                 0.2482,                0.93832,               0.005545,               0.005545,               0.005545
                     48,                0.84411,                0.32695,                0.96677,                0.99894,                0.99702,                0.99454,                0.83915,                0.80358,                0.24781,                0.93838,               0.005446,               0.005446,               0.005446
                     49,                0.84404,                0.32708,                0.96199,                0.99897,                0.99703,                0.99454,                0.83927,                 0.8035,                0.24745,                0.93826,               0.005347,               0.005347,               0.005347
                     50,                0.84194,                0.32436,                0.96159,                0.99906,                0.99703,                0.99454,                0.83952,                0.80325,                0.24699,                 0.9381,               0.005248,               0.005248,               0.005248
                     51,                0.84334,                0.32637,                 0.9661,                0.99907,                0.99706,                0.99454,                0.83955,                0.80285,                0.24672,                0.93811,               0.005149,               0.005149,               0.005149
                     52,                0.84281,                0.32431,                0.96672,                0.99908,                0.99705,                0.99454,                0.83972,                0.80274,                0.24659,                0.93825,                0.00505,                0.00505,                0.00505
                     53,                0.84062,                0.32583,                0.96765,                0.99905,                0.99705,                0.99454,                0.84045,                0.80256,                0.24651,                 0.9382,               0.004951,               0.004951,               0.004951
                     54,                0.84206,                0.32531,                0.97094,                0.99904,                0.99706,                0.99455,                0.84076,                 0.8024,                0.24635,                0.93824,               0.004852,               0.004852,               0.004852
                     55,                0.83828,                0.32065,                0.96353,                0.99901,                0.99704,                0.99455,                0.84089,                0.80241,                0.24622,                 0.9383,               0.004753,               0.004753,               0.004753
                     56,                 0.8363,                0.31893,                0.96538,                0.99895,                0.99705,                0.99455,                0.84036,                0.80243,                0.24651,                0.93828,               0.004654,               0.004654,               0.004654
                     57,                0.83676,                  0.319,                0.96228,                0.99891,                0.99706,                0.99455,                0.84119,                0.80228,                0.24637,                0.93825,               0.004555,               0.004555,               0.004555
                     58,                0.83491,                0.31847,                0.96244,                0.99886,                0.99706,                0.99455,                0.84081,                0.80201,                 0.2466,                0.93821,               0.004456,               0.004456,               0.004456
                     59,                 0.8371,                0.32062,                0.96871,                0.99884,                0.99705,                0.99455,                 0.8413,                0.80183,                0.24658,                0.93836,               0.004357,               0.004357,               0.004357
                     60,                0.83637,                0.31677,                0.96194,                0.99836,                0.99704,                0.99455,                0.84079,                0.80145,                 0.2463,                0.93824,               0.004258,               0.004258,               0.004258
                     61,                0.83258,                0.31418,                0.95966,                0.99838,                0.99704,                0.99455,                0.84103,                0.80108,                0.24616,                0.93798,               0.004159,               0.004159,               0.004159
                     62,                0.83725,                0.31978,                0.96423,                 0.9984,                  0.997,                0.99455,                0.84078,                0.80081,                0.24606,                0.93793,                0.00406,                0.00406,                0.00406
                     63,                0.83237,                0.31482,                0.96315,                0.99834,                0.99702,                0.99454,                0.84119,                0.80056,                0.24574,                0.93785,               0.003961,               0.003961,               0.003961
                     64,                0.83273,                 0.3144,                0.96059,                0.99797,                0.99743,                0.99454,                0.84109,                 0.8003,                0.24542,                0.93765,               0.003862,               0.003862,               0.003862
                     65,                0.83174,                0.31337,                0.96181,                0.99835,                0.99701,                0.99454,                0.84092,                0.80021,                 0.2453,                0.93766,               0.003763,               0.003763,               0.003763
                     66,                0.82815,                0.31169,                0.95897,                0.99884,                0.99691,                0.99454,                0.84091,                0.80009,                0.24548,                0.93757,               0.003664,               0.003664,               0.003664
                     67,                0.82757,                0.31278,                0.96176,                0.99887,                0.99682,                0.99453,                0.84125,                0.79992,                0.24535,                 0.9376,               0.003565,               0.003565,               0.003565
                     68,                 0.8298,                0.30996,                0.96143,                 0.9989,                 0.9968,                0.99454,                0.84167,                0.79981,                 0.2452,                0.93756,               0.003466,               0.003466,               0.003466
                     69,                0.83051,                 0.3093,                 0.9579,                0.99794,                0.99757,                0.99454,                0.84166,                0.79987,                0.24517,                0.93749,               0.003367,               0.003367,               0.003367
                     70,                0.82934,                0.31141,                0.95919,                0.99822,                0.99753,                0.99454,                0.84121,                0.79992,                0.24492,                0.93746,               0.003268,               0.003268,               0.003268
                     71,                0.82832,                0.30984,                0.96245,                0.99822,                0.99755,                0.99455,                0.84132,                    0.8,                0.24514,                0.93745,               0.003169,               0.003169,               0.003169
                     72,                0.82424,                0.30797,                0.95845,                0.99821,                0.99755,                0.99454,                0.84175,                0.79999,                0.24535,                0.93745,                0.00307,                0.00307,                0.00307
                     73,                0.82507,                0.30643,                 0.9586,                 0.9982,                0.99754,                0.99455,                0.84152,                 0.7999,                0.24525,                0.93745,               0.002971,               0.002971,               0.002971
                     74,                0.82407,                0.30625,                0.95627,                 0.9982,                0.99756,                0.99455,                0.84243,                0.80003,                0.24477,                0.93736,               0.002872,               0.002872,               0.002872
                     75,                0.82396,                 0.3045,                0.95596,                0.99823,                0.99756,                0.99454,                0.84201,                 0.8003,                0.24487,                0.93735,               0.002773,               0.002773,               0.002773
                     76,                0.82163,                0.30465,                0.95441,                0.99825,                0.99756,                0.99454,                0.84206,                0.80037,                0.24462,                0.93723,               0.002674,               0.002674,               0.002674
                     77,                0.82369,                0.30158,                0.95544,                0.99826,                0.99754,                0.99454,                0.84192,                0.80048,                0.24462,                0.93708,               0.002575,               0.002575,               0.002575
                     78,                0.81958,                0.30047,                0.95359,                0.99826,                0.99744,                0.99454,                0.84232,                0.80052,                0.24452,                0.93685,               0.002476,               0.002476,               0.002476
                     79,                0.81511,                0.30023,                0.95562,                0.99824,                 0.9974,                0.99455,                0.84193,                0.80061,                0.24424,                 0.9368,               0.002377,               0.002377,               0.002377
                     80,                0.81709,                0.30077,                0.96133,                0.99827,                0.99726,                0.99455,                0.84274,                0.80037,                0.24422,                0.93692,               0.002278,               0.002278,               0.002278
                     81,                0.81798,                0.29742,                0.95428,                0.99838,                0.99711,                0.99454,                0.84179,                0.80057,                0.24398,                0.93687,               0.002179,               0.002179,               0.002179
                     82,                0.81314,                0.29492,                0.95471,                0.99834,                0.99718,                0.99455,                0.84229,                0.80044,                0.24388,                0.93677,                0.00208,                0.00208,                0.00208
                     83,                0.81165,                0.29479,                0.95584,                0.99778,                0.99752,                0.99454,                0.84219,                0.80024,                0.24381,                0.93677,               0.001981,               0.001981,               0.001981
                     84,                0.81431,                0.29396,                0.95846,                0.99804,                 0.9973,                0.99455,                0.84209,                0.80019,                0.24411,                0.93679,               0.001882,               0.001882,               0.001882
                     85,                 0.8103,                0.29261,                0.95864,                0.99798,                0.99731,                0.99454,                0.84177,                0.80023,                0.24412,                0.93697,               0.001783,               0.001783,               0.001783
                     86,                0.80858,                0.29128,                0.95676,                0.99797,                0.99725,                0.99454,                0.84205,                 0.8003,                0.24386,                  0.937,               0.001684,               0.001684,               0.001684
                     87,                0.81099,                0.29073,                0.95797,                0.99797,                0.99719,                0.99454,                0.84178,                0.80034,                0.24399,                0.93701,               0.001585,               0.001585,               0.001585
