                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.72528,                0.31363,                0.93701,                0.99822,                0.99967,                0.99446,                0.87883,                 0.6605,                 0.2197,                0.90205,               0.006403,               0.006403,               0.006403
                    112,                0.72441,                0.31673,                0.93645,                0.99823,                0.99967,                0.99448,                0.87937,                0.66026,                0.21936,                  0.902,                0.00637,                0.00637,                0.00637
                    113,                0.72397,                0.31453,                0.93406,                0.99825,                0.99967,                0.99447,                 0.8786,                0.65989,                0.21902,                0.90188,               0.006337,               0.006337,               0.006337
                    114,                0.72324,                0.31149,                0.93568,                0.99826,                0.99967,                0.99446,                  0.879,                0.65963,                0.21903,                0.90177,               0.006304,               0.006304,               0.006304
                    115,                0.72064,                0.31246,                 0.9326,                0.99827,                0.99967,                0.99446,                0.87868,                 0.6595,                0.21911,                0.90163,               0.006271,               0.006271,               0.006271
                    116,                0.72436,                0.31276,                0.93608,                0.99826,                0.99967,                0.99447,                0.87874,                0.65956,                0.21905,                0.90157,               0.006238,               0.006238,               0.006238
                    117,                0.71871,                0.31237,                0.93211,                0.99827,                0.99967,                0.99446,                0.87928,                 0.6593,                0.21847,                0.90145,               0.006205,               0.006205,               0.006205
                    118,                0.72249,                0.31197,                0.93281,                0.99827,                0.99967,                0.99446,                0.87884,                0.65914,                0.21879,                0.90145,               0.006172,               0.006172,               0.006172
                    119,                0.72121,                0.31205,                0.93339,                0.99843,                0.99967,                0.99447,                0.87854,                 0.6588,                0.21873,                0.90137,               0.006139,               0.006139,               0.006139
                    120,                 0.7195,                 0.3128,                0.93309,                0.99841,                0.99967,                0.99447,                0.87889,                0.65845,                0.21872,                0.90123,               0.006106,               0.006106,               0.006106
                    121,                 0.7231,                0.31262,                0.93528,                0.99842,                0.99967,                0.99448,                0.87926,                0.65824,                0.21865,                0.90116,               0.006073,               0.006073,               0.006073
                    122,                0.72022,                 0.3123,                0.93236,                0.99854,                0.99967,                0.99448,                0.87907,                0.65808,                0.21894,                0.90104,                0.00604,                0.00604,                0.00604
                    123,                0.72263,                0.31315,                 0.9367,                 0.9986,                0.99967,                0.99448,                0.87941,                0.65763,                0.21854,                0.90096,               0.006007,               0.006007,               0.006007
                    124,                0.72213,                0.31221,                0.93514,                0.99862,                0.99967,                0.99448,                0.87949,                0.65738,                0.21834,                0.90084,               0.005974,               0.005974,               0.005974
                    125,                0.72005,                0.31046,                0.93264,                0.99877,                0.99967,                0.99448,                0.87898,                0.65709,                0.21838,                0.90077,               0.005941,               0.005941,               0.005941
                    126,                0.71828,                0.30916,                0.93081,                0.99877,                0.99967,                 0.9945,                0.87932,                0.65674,                0.21792,                0.90061,               0.005908,               0.005908,               0.005908
                    127,                0.71781,                0.31015,                0.93288,                0.99881,                0.99967,                0.99449,                 0.8791,                0.65656,                0.21816,                0.90053,               0.005875,               0.005875,               0.005875
