                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.48896,                 0.2329,                0.86624,                0.99891,                0.99947,                0.99442,                0.93092,                0.40685,                0.15985,                0.83724,               0.002179,               0.002179,               0.002179
                    161,                0.48838,                0.23318,                0.86731,                0.99891,                0.99947,                0.99442,                0.93093,                0.40672,                 0.1597,                 0.8371,              0.0021295,              0.0021295,              0.0021295
                    162,                0.49108,                0.23383,                0.86833,                0.99891,                0.99947,                0.99442,                0.93126,                0.40665,                0.15962,                0.83704,                0.00208,                0.00208,                0.00208
                    163,                0.48755,                 0.2317,                 0.8663,                0.99891,                0.99947,                0.99441,                0.93089,                0.40653,                0.15941,                 0.8369,              0.0020305,              0.0020305,              0.0020305
                    164,                0.48551,                0.23244,                0.86504,                0.99891,                0.99947,                0.99442,                0.93118,                 0.4063,                0.15945,                0.83681,               0.001981,               0.001981,               0.001981
                    165,                 0.4828,                0.23055,                 0.8651,                0.99891,                0.99947,                0.99442,                0.93164,                0.40605,                0.15932,                0.83667,              0.0019315,              0.0019315,              0.0019315
                    166,                0.48424,                0.22962,                0.86535,                0.99892,                0.99947,                0.99442,                0.93095,                0.40585,                0.15904,                0.83656,               0.001882,               0.001882,               0.001882
                    167,                0.48247,                0.22917,                0.86405,                0.99892,                0.99948,                 0.9944,                0.93101,                0.40578,                0.15899,                0.83653,              0.0018325,              0.0018325,              0.0018325
                    168,                0.48127,                0.22873,                0.86331,                0.99893,                0.99948,                0.99441,                0.93091,                0.40565,                0.15885,                0.83652,               0.001783,               0.001783,               0.001783
                    169,                0.47942,                0.22761,                 0.8627,                0.99892,                0.99948,                0.99442,                 0.9317,                0.40544,                0.15845,                0.83634,              0.0017335,              0.0017335,              0.0017335
                    170,                0.48072,                  0.228,                0.86409,                0.99892,                0.99948,                0.99442,                0.93184,                0.40532,                0.15832,                0.83628,               0.001684,               0.001684,               0.001684
                    171,                 0.4793,                  0.228,                0.86393,                0.99892,                0.99948,                 0.9944,                0.93166,                0.40533,                 0.1584,                0.83619,              0.0016345,              0.0016345,              0.0016345
                    172,                0.47547,                0.22502,                0.86143,                0.99892,                0.99948,                0.99434,                 0.9315,                0.40513,                0.15803,                0.83602,               0.001585,               0.001585,               0.001585
                    173,                 0.4776,                0.22474,                0.86447,                0.99891,                0.99947,                 0.9944,                0.93153,                0.40499,                0.15823,                  0.836,              0.0015355,              0.0015355,              0.0015355
                    174,                0.47408,                0.22411,                0.86209,                 0.9989,                0.99947,                0.99441,                0.93133,                0.40499,                0.15857,                0.83596,               0.001486,               0.001486,               0.001486
                    175,                0.47557,                0.22434,                0.86326,                0.99873,                 0.9993,                0.99441,                 0.9316,                0.40471,                0.15843,                0.83591,              0.0014365,              0.0014365,              0.0014365
                    176,                0.47279,                0.22367,                 0.8617,                0.99889,                0.99947,                0.99442,                0.93219,                0.40484,                0.15886,                0.83602,               0.001387,               0.001387,               0.001387
                    177,                0.47242,                0.22211,                0.86176,                0.99871,                 0.9993,                0.99442,                0.93191,                0.40462,                0.15877,                0.83591,              0.0013375,              0.0013375,              0.0013375
                    178,                0.47162,                0.22168,                0.86151,                 0.9987,                 0.9993,                0.99441,                0.93179,                0.40442,                0.15885,                0.83578,               0.001288,               0.001288,               0.001288
                    179,                0.46797,                0.21868,                0.85858,                0.99869,                 0.9993,                0.99442,                0.93193,                0.40433,                0.15867,                0.83571,              0.0012385,              0.0012385,              0.0012385
                    180,                0.46796,                0.21846,                0.86128,                0.99868,                 0.9993,                0.99442,                0.93204,                0.40406,                0.15873,                 0.8356,               0.001189,               0.001189,               0.001189
                    181,                0.46663,                0.21855,                0.86065,                0.99878,                0.99919,                0.99443,                0.93216,                0.40406,                0.15829,                0.83551,              0.0011395,              0.0011395,              0.0011395
                    182,                 0.4653,                0.21774,                0.85971,                0.99878,                0.99919,                0.99442,                0.93201,                0.40405,                0.15816,                 0.8355,                0.00109,                0.00109,                0.00109
                    183,                0.46554,                0.21683,                0.85997,                0.99895,                0.99935,                0.99443,                0.93235,                 0.4039,                0.15866,                0.83542,              0.0010405,              0.0010405,              0.0010405
                    184,                0.46452,                0.21672,                0.85897,                0.99878,                0.99919,                0.99443,                0.93254,                0.40382,                0.15867,                0.83531,               0.000991,               0.000991,               0.000991
                    185,                0.46059,                0.21441,                0.85922,                0.99878,                0.99916,                0.99443,                 0.9322,                0.40376,                0.15854,                0.83523,              0.0009415,              0.0009415,              0.0009415
                    186,                0.45934,                0.21295,                0.85684,                0.99878,                0.99919,                0.99442,                0.93257,                0.40366,                0.15868,                0.83519,               0.000892,               0.000892,               0.000892
                    187,                0.45844,                0.21191,                0.85702,                0.99877,                0.99919,                0.99442,                0.93247,                0.40342,                 0.1585,                0.83507,              0.0008425,              0.0008425,              0.0008425
                    188,                  0.458,                0.21127,                0.85671,                0.99877,                0.99919,                0.99442,                0.93265,                0.40329,                 0.1584,                0.83497,               0.000793,               0.000793,               0.000793
                    189,                0.45621,                0.21087,                 0.8581,                0.99876,                0.99919,                0.99443,                0.93232,                0.40328,                0.15863,                0.83489,              0.0007435,              0.0007435,              0.0007435
                    190,                0.45638,                0.21069,                0.85577,                0.99892,                0.99935,                0.99442,                0.93283,                 0.4031,                0.15844,                0.83474,               0.000694,               0.000694,               0.000694
                    191,                0.40923,                0.17691,                0.83023,                0.99892,                0.99935,                0.99442,                0.93225,                0.40311,                0.15841,                0.83478,              0.0006445,              0.0006445,              0.0006445
                    192,                  0.405,                 0.1751,                0.82769,                0.99891,                0.99936,                0.99443,                0.93236,                0.40289,                0.15826,                0.83467,               0.000595,               0.000595,               0.000595
                    193,                0.40191,                0.17313,                0.82613,                 0.9988,                0.99947,                0.99443,                 0.9323,                 0.4028,                0.15802,                0.83458,              0.0005455,              0.0005455,              0.0005455
                    194,                 0.4005,                0.17276,                 0.8264,                 0.9988,                0.99947,                0.99443,                0.93242,                0.40273,                0.15798,                0.83451,               0.000496,               0.000496,               0.000496
                    195,                0.39729,                0.17035,                0.82417,                 0.9988,                0.99946,                0.99442,                0.93241,                0.40266,                0.15808,                0.83441,              0.0004465,              0.0004465,              0.0004465
                    196,                0.39718,                0.16957,                0.82451,                 0.9988,                0.99946,                0.99443,                0.93229,                0.40252,                0.15774,                0.83434,               0.000397,               0.000397,               0.000397
                    197,                0.39513,                0.16813,                0.82442,                 0.9988,                0.99946,                0.99443,                 0.9321,                 0.4023,                 0.1577,                0.83423,              0.0003475,              0.0003475,              0.0003475
                    198,                0.39351,                0.16765,                0.82464,                 0.9989,                 0.9993,                0.99443,                0.93224,                0.40218,                0.15794,                0.83416,               0.000298,               0.000298,               0.000298
                    199,                0.39224,                 0.1667,                0.82339,                0.99888,                 0.9993,                0.99443,                0.93225,                0.40195,                0.15763,                0.83401,              0.0002485,              0.0002485,              0.0002485
                    200,                0.39108,                 0.1646,                0.82286,                0.99887,                 0.9993,                0.99444,                0.93249,                0.40192,                0.15769,                0.83394,               0.000199,               0.000199,               0.000199
